original_image_id,file_name,height,width,timestamp,viewpoint,original_whale_id,original_encounter_id,image_id,date,whale_id,encounter_id,path,local_raw_path,local_final_path
5913,9c32b45d.jpg,576,195,2017-08-19 20:06:44,top,144,942,train2291,2017-08-19,whale059,whale059-001,images/train2291.jpg,data/raw/dataset_v2/images/9c32b45d.jpg,data/final/public/images/train2291.jpg
0812,16816a8c.jpg,657,226,2018-08-29 01:06:40,top,853,1435,train2292,2018-08-29,whale251,whale251-000,images/train2292.jpg,data/raw/dataset_v2/images/16816a8c.jpg,data/final/public/images/train2292.jpg
3443,5bd7db0d.jpg,382,114,2018-08-30 00:30:02,top,258,1469,train2293,2018-08-30,whale169,whale169-003,images/train2293.jpg,data/raw/dataset_v2/images/5bd7db0d.jpg,data/final/public/images/train2293.jpg
7460,c4baf9db.jpg,796,261,2018-08-08 20:09:40,top,457,1118,train2294,2018-08-08,whale036,whale036-002,images/train2294.jpg,data/raw/dataset_v2/images/c4baf9db.jpg,data/final/public/images/train2294.jpg
2197,396da3eb.jpg,554,139,2019-08-29 13:08:35,top,1198,1784,train2295,2019-08-29,whale024,whale024-000,images/train2295.jpg,data/raw/dataset_v2/images/396da3eb.jpg,data/final/public/images/train2295.jpg
8176,d79dce80.jpg,500,137,2018-08-30 00:24:16,top,162,1466,train2296,2018-08-30,whale093,whale093-002,images/train2296.jpg,data/raw/dataset_v2/images/d79dce80.jpg,data/final/public/images/train2296.jpg
6767,b2edd223.jpg,469,171,2019-08-30 14:44:23,top,1146,1908,train2297,2019-08-30,whale049,whale049-000,images/train2297.jpg,data/raw/dataset_v2/images/b2edd223.jpg,data/final/public/images/train2297.jpg
5940,9cd7dac5.jpg,696,255,2017-08-19 21:37:04,top,255,867,train2298,2017-08-19,whale607,whale607-000,images/train2298.jpg,data/raw/dataset_v2/images/9cd7dac5.jpg,data/final/public/images/train2298.jpg
0799,1623ca49.jpg,650,214,2018-08-10 23:54:50,top,306,1274,train2299,2018-08-10,whale130,whale130-003,images/train2299.jpg,data/raw/dataset_v2/images/1623ca49.jpg,data/final/public/images/train2299.jpg
6934,b79cffa0.jpg,358,130,2017-08-05 20:44:14,top,451,514,train2300,2017-08-05,whale571,whale571-000,images/train2300.jpg,data/raw/dataset_v2/images/b79cffa0.jpg,data/final/public/images/train2300.jpg
6712,b1b32e59.jpg,410,90,2018-08-10 22:42:54,top,783,1242,train2301,2018-08-10,whale026,whale026-000,images/train2301.jpg,data/raw/dataset_v2/images/b1b32e59.jpg,data/final/public/images/train2301.jpg
3945,68ae5431.jpg,230,82,2019-09-01 00:10:49,top,1181,2012,train2302,2019-09-01,whale422,whale422-000,images/train2302.jpg,data/raw/dataset_v2/images/68ae5431.jpg,data/final/public/images/train2302.jpg
5937,9ca277ce.jpg,491,191,2018-08-29 23:33:57,top,875,1450,train2303,2018-08-29,whale230,whale230-000,images/train2303.jpg,data/raw/dataset_v2/images/9ca277ce.jpg,data/final/public/images/train2303.jpg
2359,3db0d05a.jpg,268,86,2019-08-05 18:19:18,top,102,1556,train2304,2019-08-05,whale115,whale115-001,images/train2304.jpg,data/raw/dataset_v2/images/3db0d05a.jpg,data/final/public/images/train2304.jpg
0792,15e2b761.jpg,473,187,2017-08-19 20:58:46,top,207,842,train2305,2017-08-19,whale143,whale143-000,images/train2305.jpg,data/raw/dataset_v2/images/15e2b761.jpg,data/final/public/images/train2305.jpg
2502,413e468d.jpg,495,183,2019-08-29 13:08:15,top,867,1788,train2306,2019-08-29,whale066,whale066-000,images/train2306.jpg,data/raw/dataset_v2/images/413e468d.jpg,data/final/public/images/train2306.jpg
6623,af8de7cd.jpg,426,156,2018-08-09 19:01:02,top,827,1158,train2307,2018-08-09,whale278,whale278-000,images/train2307.jpg,data/raw/dataset_v2/images/af8de7cd.jpg,data/final/public/images/train2307.jpg
5318,8c8f4450.jpg,305,99,2018-08-30 00:39:56,top,128,1483,train2308,2018-08-30,whale155,whale155-001,images/train2308.jpg,data/raw/dataset_v2/images/8c8f4450.jpg,data/final/public/images/train2308.jpg
2403,3eb83bc0.jpg,184,1341,2017-08-04 20:45:44,left,361,166,train2309,2017-08-04,whale608,whale608-000,images/train2309.jpg,data/raw/dataset_v2/images/3eb83bc0.jpg,data/final/public/images/train2309.jpg
9037,ee7d4646.jpg,393,143,2018-08-09 18:56:46,top,829,1163,train2310,2018-08-09,whale462,whale462-000,images/train2310.jpg,data/raw/dataset_v2/images/ee7d4646.jpg,data/final/public/images/train2310.jpg
9150,f1954755.jpg,444,152,2019-08-29 14:50:45,top,1215,1853,train2311,2019-08-29,whale373,whale373-000,images/train2311.jpg,data/raw/dataset_v2/images/f1954755.jpg,data/final/public/images/train2311.jpg
5717,96b63008.jpg,471,149,2019-08-05 18:17:05,top,50,1553,train2312,2019-08-05,whale112,whale112-000,images/train2312.jpg,data/raw/dataset_v2/images/96b63008.jpg,data/final/public/images/train2312.jpg
7201,bdb2ec03.jpg,398,157,2019-08-28 12:27:40,top,128,1742,train2313,2019-08-28,whale155,whale155-003,images/train2313.jpg,data/raw/dataset_v2/images/bdb2ec03.jpg,data/final/public/images/train2313.jpg
7966,d22b7fad.jpg,435,110,2018-08-09 19:28:13,top,837,1183,train2314,2018-08-09,whale022,whale022-001,images/train2314.jpg,data/raw/dataset_v2/images/d22b7fad.jpg,data/final/public/images/train2314.jpg
3992,69bcc8f3.jpg,418,123,2017-08-07 19:58:26,top,681,707,train2315,2017-08-07,whale034,whale034-000,images/train2315.jpg,data/raw/dataset_v2/images/69bcc8f3.jpg,data/final/public/images/train2315.jpg
8947,ebf04f9b.jpg,574,221,2018-08-25 22:10:26,top,821,1330,train2316,2018-08-25,whale025,whale025-000,images/train2316.jpg,data/raw/dataset_v2/images/ebf04f9b.jpg,data/final/public/images/train2316.jpg
4544,7887681c.jpg,685,234,2018-08-10 22:45:21,top,139,1212,train2317,2018-08-10,whale062,whale062-004,images/train2317.jpg,data/raw/dataset_v2/images/7887681c.jpg,data/final/public/images/train2317.jpg
6895,b6a0b88f.jpg,341,130,2017-08-07 19:40:58,top,550,714,train2318,2017-08-07,whale176,whale176-002,images/train2318.jpg,data/raw/dataset_v2/images/b6a0b88f.jpg,data/final/public/images/train2318.jpg
8285,da752b44.jpg,219,98,2018-08-28 02:17:00,top,813,1403,train2319,2018-08-28,whale342,whale342-000,images/train2319.jpg,data/raw/dataset_v2/images/da752b44.jpg,data/final/public/images/train2319.jpg
5656,951853f9.jpg,379,114,2019-08-26 11:38:57,top,496,1668,train2320,2019-08-26,whale210,whale210-000,images/train2320.jpg,data/raw/dataset_v2/images/951853f9.jpg,data/final/public/images/train2320.jpg
0498,0dd526b4.jpg,418,138,2018-08-30 00:23:28,top,162,1466,train2321,2018-08-30,whale093,whale093-002,images/train2321.jpg,data/raw/dataset_v2/images/0dd526b4.jpg,data/final/public/images/train2321.jpg
6191,a4384ba1.jpg,479,144,2017-08-04 20:46:27,top,207,183,train2322,2017-08-04,whale143,whale143-005,images/train2322.jpg,data/raw/dataset_v2/images/a4384ba1.jpg,data/final/public/images/train2322.jpg
5908,9c1cab8c.jpg,323,125,2018-08-10 22:15:43,top,802,1214,train2323,2018-08-10,whale070,whale070-000,images/train2323.jpg,data/raw/dataset_v2/images/9c1cab8c.jpg,data/final/public/images/train2323.jpg
2497,411ba86c.jpg,529,192,2017-08-19 20:59:32,top,211,846,train2324,2017-08-19,whale609,whale609-000,images/train2324.jpg,data/raw/dataset_v2/images/411ba86c.jpg,data/final/public/images/train2324.jpg
2949,4d88f361.jpg,523,167,2019-08-26 09:35:55,top,39,1565,train2325,2019-08-26,whale027,whale027-000,images/train2325.jpg,data/raw/dataset_v2/images/4d88f361.jpg,data/final/public/images/train2325.jpg
8713,e58aa817.jpg,201,82,2018-08-30 00:42:05,top,884,1495,train2326,2018-08-30,whale493,whale493-000,images/train2326.jpg,data/raw/dataset_v2/images/e58aa817.jpg,data/final/public/images/train2326.jpg
3505,5d92efe8.jpg,235,119,2019-08-28 12:44:34,top,1139,1755,train2327,2019-08-28,whale032,whale032-000,images/train2327.jpg,data/raw/dataset_v2/images/5d92efe8.jpg,data/final/public/images/train2327.jpg
5344,8d31a779.jpg,792,305,2017-08-25 01:52:00,top,97,1089,train2328,2017-08-25,whale013,whale013-004,images/train2328.jpg,data/raw/dataset_v2/images/8d31a779.jpg,data/final/public/images/train2328.jpg
7092,bb897ecb.jpg,468,163,2018-08-12 01:35:42,top,135,1309,train2329,2018-08-12,whale041,whale041-001,images/train2329.jpg,data/raw/dataset_v2/images/bb897ecb.jpg,data/final/public/images/train2329.jpg
8004,d34b07ff.jpg,348,135,2018-08-12 01:37:14,top,665,1303,train2330,2018-08-12,whale218,whale218-002,images/train2330.jpg,data/raw/dataset_v2/images/d34b07ff.jpg,data/final/public/images/train2330.jpg
6023,9f2e3e8d.jpg,500,172,2018-08-10 22:42:51,top,780,1240,train2331,2018-08-10,whale204,whale204-000,images/train2331.jpg,data/raw/dataset_v2/images/9f2e3e8d.jpg,data/final/public/images/train2331.jpg
3923,68409b76.jpg,446,154,2019-08-30 14:44:22,top,1146,1908,train2332,2019-08-30,whale049,whale049-000,images/train2332.jpg,data/raw/dataset_v2/images/68409b76.jpg,data/final/public/images/train2332.jpg
5870,9b0a1668.jpg,497,150,2018-08-10 22:17:07,top,774,1226,train2333,2018-08-10,whale217,whale217-000,images/train2333.jpg,data/raw/dataset_v2/images/9b0a1668.jpg,data/final/public/images/train2333.jpg
8988,ed237cb7.jpg,330,144,2017-08-04 00:00:00,top,398,285,train2334,2017-08-04,whale610,whale610-000,images/train2334.jpg,data/raw/dataset_v2/images/ed237cb7.jpg,data/final/public/images/train2334.jpg
2252,3a903586.jpg,489,176,2017-08-19 20:29:27,top,174,971,train2335,2017-08-19,whale611,whale611-000,images/train2335.jpg,data/raw/dataset_v2/images/3a903586.jpg,data/final/public/images/train2335.jpg
8875,ea0ba67b.jpg,543,213,2018-08-30 00:29:26,top,162,1466,train2336,2018-08-30,whale093,whale093-002,images/train2336.jpg,data/raw/dataset_v2/images/ea0ba67b.jpg,data/final/public/images/train2336.jpg
0788,15bcac25.jpg,296,97,2018-08-30 00:39:58,top,868,1468,train2337,2018-08-30,whale107,whale107-000,images/train2337.jpg,data/raw/dataset_v2/images/15bcac25.jpg,data/final/public/images/train2337.jpg
2735,48289627.jpg,312,1831,2017-08-04 20:58:31,left,559,105,train2338,2017-08-04,whale540,whale540-001,images/train2338.jpg,data/raw/dataset_v2/images/48289627.jpg,data/final/public/images/train2338.jpg
5205,89ae340b.jpg,399,2995,2017-08-03 20:26:02,left,683,4,train2339,2017-08-03,whale612,whale612-000,images/train2339.jpg,data/raw/dataset_v2/images/89ae340b.jpg,data/final/public/images/train2339.jpg
5575,92fb221f.jpg,492,152,2019-08-26 11:09:10,top,175,1612,train2340,2019-08-26,whale189,whale189-004,images/train2340.jpg,data/raw/dataset_v2/images/92fb221f.jpg,data/final/public/images/train2340.jpg
9524,fbed439d.jpg,484,134,2019-09-27 14:33:18,top,457,1701,train2341,2019-09-27,whale036,whale036-001,images/train2341.jpg,data/raw/dataset_v2/images/fbed439d.jpg,data/final/public/images/train2341.jpg
6418,aa5c804a.jpg,302,124,2019-08-05 16:14:26,top,419,1518,train2342,2019-08-05,whale233,whale233-002,images/train2342.jpg,data/raw/dataset_v2/images/aa5c804a.jpg,data/final/public/images/train2342.jpg
4689,7c297ebf.jpg,286,73,2019-09-01 00:35:26,top,1177,2039,train2343,2019-09-01,whale613,whale613-000,images/train2343.jpg,data/raw/dataset_v2/images/7c297ebf.jpg,data/final/public/images/train2343.jpg
5644,94d3380d.jpg,685,203,2018-08-08 18:49:55,top,135,1109,train2344,2018-08-08,whale041,whale041-000,images/train2344.jpg,data/raw/dataset_v2/images/94d3380d.jpg,data/final/public/images/train2344.jpg
7935,d176b742.jpg,364,107,2019-08-26 09:45:53,top,1107,1589,train2345,2019-08-26,whale353,whale353-001,images/train2345.jpg,data/raw/dataset_v2/images/d176b742.jpg,data/final/public/images/train2345.jpg
1503,278b1477.jpg,481,179,2017-08-07 21:25:41,top,262,669,train2346,2017-08-07,whale244,whale244-005,images/train2346.jpg,data/raw/dataset_v2/images/278b1477.jpg,data/final/public/images/train2346.jpg
2376,3e23c4c5.jpg,590,205,2017-08-07 22:41:37,top,251,694,train2347,2017-08-07,whale057,whale057-001,images/train2347.jpg,data/raw/dataset_v2/images/3e23c4c5.jpg,data/final/public/images/train2347.jpg
4810,7fc53945.jpg,450,148,2019-08-26 09:35:24,top,258,1568,train2348,2019-08-26,whale169,whale169-002,images/train2348.jpg,data/raw/dataset_v2/images/7fc53945.jpg,data/final/public/images/train2348.jpg
0362,0a42c3cf.jpg,188,1409,2017-08-07 21:54:26,left,344,601,train2349,2017-08-07,whale308,whale308-001,images/train2349.jpg,data/raw/dataset_v2/images/0a42c3cf.jpg,data/final/public/images/train2349.jpg
2579,4323c5bd.jpg,342,110,2019-08-05 18:17:29,top,1060,1555,train2350,2019-08-05,whale174,whale174-000,images/train2350.jpg,data/raw/dataset_v2/images/4323c5bd.jpg,data/final/public/images/train2350.jpg
6484,ac02fe44.jpg,414,152,2018-08-28 02:20:32,top,812,1402,train2351,2018-08-28,whale092,whale092-000,images/train2351.jpg,data/raw/dataset_v2/images/ac02fe44.jpg,data/final/public/images/train2351.jpg
2041,35481643.jpg,432,175,2017-08-04 00:00:00,top,595,278,train2352,2017-08-04,whale614,whale614-000,images/train2352.jpg,data/raw/dataset_v2/images/35481643.jpg,data/final/public/images/train2352.jpg
5751,97b0ab42.jpg,517,150,2019-08-28 12:30:34,top,848,1738,train2353,2019-08-28,whale108,whale108-001,images/train2353.jpg,data/raw/dataset_v2/images/97b0ab42.jpg,data/final/public/images/train2353.jpg
8483,df34a8bb.jpg,445,123,2017-08-07 19:45:25,top,434,677,train2354,2017-08-07,whale035,whale035-006,images/train2354.jpg,data/raw/dataset_v2/images/df34a8bb.jpg,data/final/public/images/train2354.jpg
5414,8ee8820a.jpg,434,148,2017-08-24 21:31:15,top,83,1070,train2355,2017-08-24,whale585,whale585-001,images/train2355.jpg,data/raw/dataset_v2/images/8ee8820a.jpg,data/final/public/images/train2355.jpg
3674,62051c5d.jpg,443,138,2019-08-31 20:45:41,top,434,1967,train2356,2019-08-31,whale035,whale035-001,images/train2356.jpg,data/raw/dataset_v2/images/62051c5d.jpg,data/final/public/images/train2356.jpg
0692,1353f24a.jpg,497,176,2017-08-04 20:48:15,top,524,202,train2357,2017-08-04,whale199,whale199-001,images/train2357.jpg,data/raw/dataset_v2/images/1353f24a.jpg,data/final/public/images/train2357.jpg
0423,0bd7e335.jpg,409,134,2019-08-05 16:14:25,top,419,1518,train2358,2019-08-05,whale233,whale233-002,images/train2358.jpg,data/raw/dataset_v2/images/0bd7e335.jpg,data/final/public/images/train2358.jpg
0741,14655156.jpg,254,53,2019-08-26 10:31:58,top,434,1580,train2359,2019-08-26,whale035,whale035-000,images/train2359.jpg,data/raw/dataset_v2/images/14655156.jpg,data/final/public/images/train2359.jpg
6385,a998b3d2.jpg,624,230,2017-08-05 21:57:19,top,383,441,train2360,2017-08-05,whale003,whale003-003,images/train2360.jpg,data/raw/dataset_v2/images/a998b3d2.jpg,data/final/public/images/train2360.jpg
3060,503cfbfc.jpg,300,114,2019-08-05 17:41:39,top,1053,1539,train2361,2019-08-05,whale301,whale301-000,images/train2361.jpg,data/raw/dataset_v2/images/503cfbfc.jpg,data/final/public/images/train2361.jpg
7971,d260820a.jpg,333,107,2019-08-26 11:46:15,top,1077,1679,train2362,2019-08-26,whale170,whale170-001,images/train2362.jpg,data/raw/dataset_v2/images/d260820a.jpg,data/final/public/images/train2362.jpg
2358,3dac6289.jpg,271,123,2018-08-30 00:52:32,top,885,1471,train2363,2018-08-30,whale175,whale175-000,images/train2363.jpg,data/raw/dataset_v2/images/3dac6289.jpg,data/final/public/images/train2363.jpg
3333,58d21501.jpg,382,135,2018-08-10 23:44:09,top,770,1273,train2364,2018-08-10,whale121,whale121-001,images/train2364.jpg,data/raw/dataset_v2/images/58d21501.jpg,data/final/public/images/train2364.jpg
8386,dcf14bfd.jpg,732,3431,2017-08-19 21:59:06,left,171,774,train2365,2017-08-19,whale264,whale264-001,images/train2365.jpg,data/raw/dataset_v2/images/dcf14bfd.jpg,data/final/public/images/train2365.jpg
9497,fb5aa93d.jpg,475,114,2019-08-29 13:18:23,top,1198,1784,train2366,2019-08-29,whale024,whale024-000,images/train2366.jpg,data/raw/dataset_v2/images/fb5aa93d.jpg,data/final/public/images/train2366.jpg
0302,085f5cba.jpg,543,182,2018-08-29 23:41:43,top,103,1458,train2367,2018-08-29,whale136,whale136-001,images/train2367.jpg,data/raw/dataset_v2/images/085f5cba.jpg,data/final/public/images/train2367.jpg
6423,aa6cd762.jpg,464,175,2017-08-07 20:20:06,top,50,719,train2368,2017-08-07,whale112,whale112-004,images/train2368.jpg,data/raw/dataset_v2/images/aa6cd762.jpg,data/final/public/images/train2368.jpg
6329,a7e00f12.jpg,632,207,2018-08-10 22:32:13,top,335,1237,train2369,2018-08-10,whale225,whale225-002,images/train2369.jpg,data/raw/dataset_v2/images/a7e00f12.jpg,data/final/public/images/train2369.jpg
2809,4a1e9bb1.jpg,325,128,2017-08-04 19:47:58,top,612,301,train2370,2017-08-04,whale260,whale260-001,images/train2370.jpg,data/raw/dataset_v2/images/4a1e9bb1.jpg,data/final/public/images/train2370.jpg
0076,0216d1d6.jpg,399,137,2018-08-29 01:06:52,top,853,1435,train2371,2018-08-29,whale251,whale251-000,images/train2371.jpg,data/raw/dataset_v2/images/0216d1d6.jpg,data/final/public/images/train2371.jpg
8041,d41fdd4b.jpg,642,225,2018-08-10 23:40:54,top,718,1250,train2372,2018-08-10,whale284,whale284-000,images/train2372.jpg,data/raw/dataset_v2/images/d41fdd4b.jpg,data/final/public/images/train2372.jpg
9189,f2b51b69.jpg,461,146,2018-08-10 22:42:51,top,780,1240,train2373,2018-08-10,whale204,whale204-000,images/train2373.jpg,data/raw/dataset_v2/images/f2b51b69.jpg,data/final/public/images/train2373.jpg
4941,82c77550.jpg,496,190,2019-08-05 18:19:08,top,102,1556,train2374,2019-08-05,whale115,whale115-001,images/train2374.jpg,data/raw/dataset_v2/images/82c77550.jpg,data/final/public/images/train2374.jpg
9422,f919838a.jpg,492,198,2018-08-09 18:44:55,top,834,1172,train2375,2018-08-09,whale615,whale615-000,images/train2375.jpg,data/raw/dataset_v2/images/f919838a.jpg,data/final/public/images/train2375.jpg
5279,8bb58933.jpg,285,128,2017-08-04 19:49:43,top,401,306,train2376,2017-08-04,whale201,whale201-001,images/train2376.jpg,data/raw/dataset_v2/images/8bb58933.jpg,data/final/public/images/train2376.jpg
5219,8a434084.jpg,372,162,2019-08-30 15:06:39,top,1147,1913,train2377,2019-08-30,whale033,whale033-000,images/train2377.jpg,data/raw/dataset_v2/images/8a434084.jpg,data/final/public/images/train2377.jpg
1312,22ba1b9b.jpg,305,157,2017-08-04 20:48:47,top,226,203,train2378,2017-08-04,whale157,whale157-001,images/train2378.jpg,data/raw/dataset_v2/images/22ba1b9b.jpg,data/final/public/images/train2378.jpg
5434,8f74dd95.jpg,171,84,2019-08-26 11:39:12,top,1115,1667,train2379,2019-08-26,whale431,whale431-000,images/train2379.jpg,data/raw/dataset_v2/images/8f74dd95.jpg,data/final/public/images/train2379.jpg
8236,d92bc752.jpg,297,85,2019-08-30 14:55:09,top,1154,1911,train2380,2019-08-30,whale319,whale319-000,images/train2380.jpg,data/raw/dataset_v2/images/d92bc752.jpg,data/final/public/images/train2380.jpg
0202,0560182a.jpg,552,194,2018-08-10 22:17:35,top,262,1228,train2381,2018-08-10,whale244,whale244-002,images/train2381.jpg,data/raw/dataset_v2/images/0560182a.jpg,data/final/public/images/train2381.jpg
1981,33ac54cc.jpg,255,117,2019-08-28 12:00:25,top,1131,1731,train2382,2019-08-28,whale530,whale530-000,images/train2382.jpg,data/raw/dataset_v2/images/33ac54cc.jpg,data/final/public/images/train2382.jpg
4923,825c7a36.jpg,377,127,2019-08-26 11:08:34,top,196,1650,train2383,2019-08-26,whale194,whale194-000,images/train2383.jpg,data/raw/dataset_v2/images/825c7a36.jpg,data/final/public/images/train2383.jpg
7703,cb2013da.jpg,325,115,2018-08-25 22:18:20,top,173,1344,train2384,2018-08-25,whale028,whale028-000,images/train2384.jpg,data/raw/dataset_v2/images/cb2013da.jpg,data/final/public/images/train2384.jpg
4163,6e5602f1.jpg,625,207,2018-08-10 22:31:59,top,335,1237,train2385,2018-08-10,whale225,whale225-002,images/train2385.jpg,data/raw/dataset_v2/images/6e5602f1.jpg,data/final/public/images/train2385.jpg
8618,e289955c.jpg,323,139,2018-08-09 21:47:34,top,756,1202,train2386,2018-08-09,whale361,whale361-000,images/train2386.jpg,data/raw/dataset_v2/images/e289955c.jpg,data/final/public/images/train2386.jpg
0400,0b3b8ae8.jpg,438,167,2019-08-28 12:44:48,top,873,1757,train2387,2019-08-28,whale075,whale075-002,images/train2387.jpg,data/raw/dataset_v2/images/0b3b8ae8.jpg,data/final/public/images/train2387.jpg
2642,44cd25d0.jpg,429,130,2019-08-26 10:32:18,top,175,1612,train2388,2019-08-26,whale189,whale189-004,images/train2388.jpg,data/raw/dataset_v2/images/44cd25d0.jpg,data/final/public/images/train2388.jpg
1800,2f2de03a.jpg,304,140,2017-08-24 21:09:50,top,83,1070,train2389,2017-08-24,whale585,whale585-001,images/train2389.jpg,data/raw/dataset_v2/images/2f2de03a.jpg,data/final/public/images/train2389.jpg
8394,dd3819be.jpg,341,129,2019-08-28 12:16:20,top,1142,1734,train2390,2019-08-28,whale232,whale232-000,images/train2390.jpg,data/raw/dataset_v2/images/dd3819be.jpg,data/final/public/images/train2390.jpg
6165,a34956a4.jpg,469,167,2017-08-03 19:29:34,top,702,34,train2391,2017-08-03,whale616,whale616-000,images/train2391.jpg,data/raw/dataset_v2/images/a34956a4.jpg,data/final/public/images/train2391.jpg
2245,3a77ed73.jpg,549,179,2019-08-29 13:16:20,top,153,1789,train2392,2019-08-29,whale010,whale010-001,images/train2392.jpg,data/raw/dataset_v2/images/3a77ed73.jpg,data/final/public/images/train2392.jpg
8458,de6ef748.jpg,412,237,2017-08-19 22:20:13,top,342,922,train2393,2017-08-19,whale184,whale184-000,images/train2393.jpg,data/raw/dataset_v2/images/de6ef748.jpg,data/final/public/images/train2393.jpg
6990,b8f874a5.jpg,240,101,2019-08-29 14:53:50,top,1227,1818,train2394,2019-08-29,whale566,whale566-000,images/train2394.jpg,data/raw/dataset_v2/images/b8f874a5.jpg,data/final/public/images/train2394.jpg
4438,756753b0.jpg,517,170,2017-08-07 20:22:50,top,262,731,train2395,2017-08-07,whale244,whale244-006,images/train2395.jpg,data/raw/dataset_v2/images/756753b0.jpg,data/final/public/images/train2395.jpg
6866,b5e667b8.jpg,372,107,2019-08-29 13:32:23,top,1210,1802,train2396,2019-08-29,whale617,whale617-000,images/train2396.jpg,data/raw/dataset_v2/images/b5e667b8.jpg,data/final/public/images/train2396.jpg
5386,8e58586a.jpg,402,145,2018-08-26 00:13:04,top,915,1380,train2397,2018-08-26,whale618,whale618-000,images/train2397.jpg,data/raw/dataset_v2/images/8e58586a.jpg,data/final/public/images/train2397.jpg
2207,399ee8ec.jpg,578,175,2018-08-30 00:11:43,top,102,1459,train2398,2018-08-30,whale115,whale115-000,images/train2398.jpg,data/raw/dataset_v2/images/399ee8ec.jpg,data/final/public/images/train2398.jpg
2781,4994cea2.jpg,410,147,2017-08-05 20:48:29,top,362,525,train2399,2017-08-05,whale619,whale619-000,images/train2399.jpg,data/raw/dataset_v2/images/4994cea2.jpg,data/final/public/images/train2399.jpg
8632,e2e5f013.jpg,625,220,2017-08-19 20:07:49,top,161,950,train2400,2017-08-19,whale127,whale127-000,images/train2400.jpg,data/raw/dataset_v2/images/e2e5f013.jpg,data/final/public/images/train2400.jpg
8294,dabe9b2f.jpg,263,99,2019-08-28 11:55:35,top,1131,1731,train2401,2019-08-28,whale530,whale530-000,images/train2401.jpg,data/raw/dataset_v2/images/dabe9b2f.jpg,data/final/public/images/train2401.jpg
1038,1be8dd61.jpg,382,134,2018-08-09 19:10:06,top,808,1195,train2402,2018-08-09,whale348,whale348-000,images/train2402.jpg,data/raw/dataset_v2/images/1be8dd61.jpg,data/final/public/images/train2402.jpg
8019,d39c2b50.jpg,468,162,2017-08-05 22:50:16,top,444,493,train2403,2017-08-05,whale246,whale246-001,images/train2403.jpg,data/raw/dataset_v2/images/d39c2b50.jpg,data/final/public/images/train2403.jpg
2873,4be134a9.jpg,616,215,2018-08-25 22:18:19,top,173,1344,train2404,2018-08-25,whale028,whale028-000,images/train2404.jpg,data/raw/dataset_v2/images/4be134a9.jpg,data/final/public/images/train2404.jpg
8677,e402ce4e.jpg,641,203,2018-08-25 23:35:34,top,902,1347,train2405,2018-08-25,whale188,whale188-000,images/train2405.jpg,data/raw/dataset_v2/images/e402ce4e.jpg,data/final/public/images/train2405.jpg
6448,ab30f29e.jpg,517,164,2019-07-30 20:03:34,top,366,1954,train2406,2019-07-30,whale098,whale098-000,images/train2406.jpg,data/raw/dataset_v2/images/ab30f29e.jpg,data/final/public/images/train2406.jpg
3322,588ea7d6.jpg,305,103,2019-08-05 16:29:46,top,1044,1525,train2407,2019-08-05,whale089,whale089-000,images/train2407.jpg,data/raw/dataset_v2/images/588ea7d6.jpg,data/final/public/images/train2407.jpg
4047,6b5efd9e.jpg,431,2377,2017-08-07 22:08:09,left,24,605,train2408,2017-08-07,whale113,whale113-004,images/train2408.jpg,data/raw/dataset_v2/images/6b5efd9e.jpg,data/final/public/images/train2408.jpg
4177,6eaeb594.jpg,558,176,2017-08-05 21:43:45,top,108,429,train2409,2017-08-05,whale282,whale282-003,images/train2409.jpg,data/raw/dataset_v2/images/6eaeb594.jpg,data/final/public/images/train2409.jpg
7086,bb680749.jpg,616,202,2019-08-26 11:09:09,top,175,1612,train2410,2019-08-26,whale189,whale189-004,images/train2410.jpg,data/raw/dataset_v2/images/bb680749.jpg,data/final/public/images/train2410.jpg
6652,b04c3e29.jpg,751,287,2017-08-19 22:16:06,top,328,913,train2411,2017-08-19,whale126,whale126-002,images/train2411.jpg,data/raw/dataset_v2/images/b04c3e29.jpg,data/final/public/images/train2411.jpg
7864,cf9923c3.jpg,513,159,2018-08-10 23:58:55,top,773,1277,train2412,2018-08-10,whale372,whale372-000,images/train2412.jpg,data/raw/dataset_v2/images/cf9923c3.jpg,data/final/public/images/train2412.jpg
2189,394004a1.jpg,484,152,2019-09-01 00:11:32,top,98,2002,train2413,2019-09-01,whale077,whale077-000,images/train2413.jpg,data/raw/dataset_v2/images/394004a1.jpg,data/final/public/images/train2413.jpg
0179,04c9b95e.jpg,588,209,2018-08-30 00:08:32,top,226,1475,train2414,2018-08-30,whale157,whale157-004,images/train2414.jpg,data/raw/dataset_v2/images/04c9b95e.jpg,data/final/public/images/train2414.jpg
5556,9295f9d8.jpg,301,112,2017-08-05 22:30:02,top,222,458,train2415,2017-08-05,whale148,whale148-003,images/train2415.jpg,data/raw/dataset_v2/images/9295f9d8.jpg,data/final/public/images/train2415.jpg
3590,600eab35.jpg,489,107,2019-08-29 13:23:01,top,139,1791,train2416,2019-08-29,whale062,whale062-000,images/train2416.jpg,data/raw/dataset_v2/images/600eab35.jpg,data/final/public/images/train2416.jpg
5681,95bfe16c.jpg,404,1950,2017-08-07 20:37:35,right,383,583,train2417,2017-08-07,whale003,whale003-001,images/train2417.jpg,data/raw/dataset_v2/images/95bfe16c.jpg,data/final/public/images/train2417.jpg
